"lgID","tmID","name","arena"
"NBA","DEN","Denver Nuggets","Pepsi Center"
"NBA","DET","Detroit Pistons","The Palace of Auburn Hills"
"NBA","GSW","Golden State Warriors","The Arena in Oakland"
"NBA","HOU","Houston Rockets","Compaq Center"
"NBA","IND","Indiana Pacers","Conseco Fieldhouse"
"NBA","LAC","Los Angeles Clippers","Staples Center"
"NBA","LAL","Los Angeles Lakers","Staples Center"
"NBA","MEM","Memphis Grizzlies","Pyramid Arena"
"NBA","MIA","Miami Heat","AmericanAirlines Arena"
"NBA","MIL","Milwaukee Bucks","Bradley Center"
"NBA","MIN","Minnesota Timberwolves","Target Center"
"NBA","NJN","New Jersey Nets","Continental Airlines Arena"
"NBA","NOH","New Orleans Hornets","New Orleans Arena"
"NBA","NYK","New York Knicks","Madison Square Garden (IV)"
"NBA","ORL","Orlando Magic","TD Waterhouse Centre"
"NBA","PHI","Philadelphia 76ers","First Union Center"
"NBA","PHO","Phoenix Suns","America West Arena"
"NBA","POR","Portland Trail Blazers","Rose Garden Arena"
"NBA","SAC","Sacramento Kings","ARCO Arena (II)"
"NBA","SAS","San Antonio Spurs","SBC Center"
"NBA","SEA","Seattle Supersonics","KeyArena at Seattle Center"
"NBA","TOR","Toronto Raptors","Air Canada Centre"
"NBA","UTA","Utah Jazz","Delta Center"
"NBA","WAS","Washington Wizards","MCI Center"
"NBA","ATL","Atlanta Hawks","Philips Arena"
"NBA","BOS","Boston Celtics","FleetCenter"
"NBA","CHI","Chicago Bulls","United Center"
"NBA","CLE","Cleveland Cavaliers","Gund Arena"
"NBA","DAL","Dallas Mavericks","American Airlines Center"
"NBA","DEN","Denver Nuggets","Pepsi Center"
"NBA","DET","Detroit Pistons","The Palace of Auburn Hills"
"NBA","GSW","Golden State Warriors","The Arena in Oakland"
"NBA","HOU","Houston Rockets","Toyota Center"
"NBA","IND","Indiana Pacers","Conseco Fieldhouse"
"NBA","LAC","Los Angeles Clippers","Staples Center"
"NBA","LAL","Los Angeles Lakers","Staples Center"
"NBA","MEM","Memphis Grizzlies","Pyramid Arena"
"NBA","MIA","Miami Heat","AmericanAirlines Arena"
"NBA","MIL","Milwaukee Bucks","Bradley Center"
"NBA","MIN","Minnesota Timberwolves","Target Center"
"NBA","NJN","New Jersey Nets","Continental Airlines Arena"
"NBA","NOH","New Orleans Hornets","New Orleans Arena"
"NBA","NYK","New York Knicks","Madison Square Garden (IV)"
"NBA","ORL","Orlando Magic","TD Waterhouse Centre"
"NBA","PHI","Philadelphia 76ers","Wachovia Center"
"NBA","PHO","Phoenix Suns","America West Arena"
"NBA","POR","Portland Trail Blazers","Rose Garden Arena"
"NBA","SAC","Sacramento Kings","ARCO Arena (II)"
"NBA","SAS","San Antonio Spurs","SBC Center"
"NBA","SEA","Seattle Supersonics","KeyArena at Seattle Center"
"NBA","TOR","Toronto Raptors","Air Canada Centre"
"NBA","UTA","Utah Jazz","Delta Center"
"NBA","WAS","Washington Wizards","MCI Center"
"NBA","ATL","Atlanta Hawks","Philips Arena"
"NBA","BOS","Boston Celtics","FleetCenter"
"NBA","CHA","Charlotte Bobcats","Charlotte Coliseum"
"NBA","CHI","Chicago Bulls","United Center"
"NBA","CLE","Cleveland Cavaliers","Gund Arena"
"NBA","DAL","Dallas Mavericks","American Airlines Center"
"NBA","DEN","Denver Nuggets","Pepsi Center"
"NBA","DET","Detroit Pistons","The Palace of Auburn Hills"
"NBA","GSW","Golden State Warriors","Oakland Arena"
"NBA","HOU","Houston Rockets","Toyota Center"
"NBA","IND","Indiana Pacers","Conseco Fieldhouse"
"NBA","LAC","Los Angeles Clippers","Staples Center"
"NBA","LAL","Los Angeles Lakers","Staples Center"
"NBA","MEM","Memphis Grizzlies","FedExForum"
"NBA","MIA","Miami Heat","AmericanAirlines Arena"
"NBA","MIL","Milwaukee Bucks","Bradley Center"
"NBA","MIN","Minnesota Timberwolves","Target Center"
"NBA","NJN","New Jersey Nets","Continental Airlines Arena"
"NBA","NOH","New Orleans Hornets","New Orleans Arena"
"NBA","NYK","New York Knicks","Madison Square Garden (IV)"
"NBA","ORL","Orlando Magic","TD Waterhouse Centre"
"NBA","PHI","Philadelphia 76ers","Wachovia Center"
"NBA","PHO","Phoenix Suns","America West Arena"
"NBA","POR","Portland Trail Blazers","Rose Garden Arena"
"NBA","SAC","Sacramento Kings","ARCO Arena (II)"
"NBA","SAS","San Antonio Spurs","SBC Center"
"NBA","SEA","Seattle Supersonics","KeyArena at Seattle Center"
"NBA","TOR","Toronto Raptors","Air Canada Centre"
"NBA","UTA","Utah Jazz","Delta Center"
"NBA","WAS","Washington Wizards","MCI Center"
"NBA","ATL","Atlanta Hawks","Philips Arena"
"NBA","BOS","Boston Celtics","TD Banknorth Garden"
"NBA","CHA","Charlotte Bobcats","Charlotte Bobcats Arena"
"NBA","CHI","Chicago Bulls","United Center"
"NBA","CLE","Cleveland Cavaliers","Gund Arena"
"NBA","DAL","Dallas Mavericks","American Airlines Center"
"NBA","DEN","Denver Nuggets","Pepsi Center"
"NBA","DET","Detroit Pistons","The Palace of Auburn Hills"
"NBA","GSW","Golden State Warriors","Oakland Arena"
"NBA","HOU","Houston Rockets","Toyota Center"
"NBA","IND","Indiana Pacers","Conseco Fieldhouse"
"NBA","LAC","Los Angeles Clippers","Staples Center"
"NBA","LAL","Los Angeles Lakers","Staples Center"
"NBA","MEM","Memphis Grizzlies","FedExForum"
"NBA","MIA","Miami Heat","AmericanAirlines Arena"
"NBA","MIL","Milwaukee Bucks","Bradley Center"
"NBA","MIN","Minnesota Timberwolves","Target Center"
"NBA","NJN","New Jersey Nets","Continental Airlines Arena"
"NBA","NOK","NO/Oklahoma City Hornets","Ford Center"
"NBA","NYK","New York Knicks","Madison Square Garden (IV)"
"NBA","ORL","Orlando Magic","TD Waterhouse Centre"
"NBA","PHI","Philadelphia 76ers","Wachovia Center"
"NBA","PHO","Phoenix Suns","America West Arena"
"NBA","POR","Portland Trail Blazers","Rose Garden Arena"
"NBA","SAC","Sacramento Kings","ARCO Arena (II)"
"NBA","SAS","San Antonio Spurs","SBC Center"
"NBA","SEA","Seattle Supersonics","KeyArena at Seattle Center"
"NBA","TOR","Toronto Raptors","Air Canada Centre"
"NBA","UTA","Utah Jazz","Delta Center"
"NBA","WAS","Washington Wizards","MCI Center"
"NBA","ATL","Atlanta Hawks","Philips Arena"
"NBA","BOS","Boston Celtics","TD Banknorth Garden"
"NBA","CHA","Charlotte Bobcats","Charlotte Bobcats Arena"
"NBA","CHI","Chicago Bulls","United Center"
"NBA","CLE","Cleveland Cavaliers","Quicken Loans Arena"
"NBA","DAL","Dallas Mavericks","American Airlines Center"
"NBA","DEN","Denver Nuggets","Pepsi Center"
"NBA","DET","Detroit Pistons","The Palace of Auburn Hills"
"NBA","GSW","Golden State Warriors","Oracle Arena"
"NBA","HOU","Houston Rockets","Toyota Center"
"NBA","IND","Indiana Pacers","Conseco Fieldhouse"
"NBA","LAC","Los Angeles Clippers","Staples Center"
"NBA","LAL","Los Angeles Lakers","Staples Center"
"NBA","MEM","Memphis Grizzlies","FedExForum"
"NBA","MIA","Miami Heat","AmericanAirlines Arena"
"NBA","MIL","Milwaukee Bucks","Bradley Center"
"NBA","MIN","Minnesota Timberwolves","Target Center"
"NBA","NJN","New Jersey Nets","Continental Airlines Arena"
"NBA","NOK","NO/Oklahoma City Hornets","Ford Center"
"NBA","NYK","New York Knicks","Madison Square Garden (IV)"
"NBA","ORL","Orlando Magic","Amway Arena"
"NBA","PHI","Philadelphia 76ers","Wachovia Center"
"NBA","PHO","Phoenix Suns","US Airways Center"
"NBA","POR","Portland Trail Blazers","Rose Garden Arena"
"NBA","SAC","Sacramento Kings","ARCO Arena (II)"
"NBA","SAS","San Antonio Spurs","AT&T Center"
"NBA","SEA","Seattle Supersonics","KeyArena at Seattle Center"
"NBA","TOR","Toronto Raptors","Air Canada Centre"
"NBA","UTA","Utah Jazz","EnergySolutions Arena"
"NBA","WAS","Washington Wizards","Verizon Center"
"NBA","ATL","Atlanta Hawks","Philips Arena"
"NBA","BOS","Boston Celtics","TD Banknorth Garden"
"NBA","CHA","Charlotte Bobcats","Charlotte Bobcats Arena"
"NBA","CHI","Chicago Bulls","United Center"
"NBA","CLE","Cleveland Cavaliers","Quicken Loans Arena"
"NBA","DAL","Dallas Mavericks","American Airlines Center"
"NBA","DEN","Denver Nuggets","Pepsi Center"
"NBA","DET","Detroit Pistons","The Palace of Auburn Hills"
"NBA","GSW","Golden State Warriors","Oracle Arena"
"NBA","HOU","Houston Rockets","Toyota Center"
"NBA","IND","Indiana Pacers","Conseco Fieldhouse"
"NBA","LAC","Los Angeles Clippers","Staples Center"
"NBA","LAL","Los Angeles Lakers","Staples Center"
"NBA","MEM","Memphis Grizzlies","FedExForum"
"NBA","MIA","Miami Heat","AmericanAirlines Arena"
"NBA","MIL","Milwaukee Bucks","Bradley Center"
"NBA","MIN","Minnesota Timberwolves","Target Center"
"NBA","NJN","New Jersey Nets","Izod Center"
"NBA","NOH","New Orleans Hornets","New Orleans Arena"
"NBA","NYK","New York Knicks","Madison Square Garden (IV)"
"NBA","ORL","Orlando Magic","Amway Arena"
"NBA","PHI","Philadelphia 76ers","Wachovia Center"
"NBA","PHO","Phoenix Suns","US Airways Center"
"NBA","POR","Portland Trail Blazers","Rose Garden Arena"
"NBA","SAC","Sacramento Kings","ARCO Arena (II)"
"NBA","SAS","San Antonio Spurs","AT&T Center"
"NBA","SEA","Seattle Supersonics","KeyArena at Seattle Center"
"NBA","TOR","Toronto Raptors","Air Canada Centre"
"NBA","UTA","Utah Jazz","EnergySolutions Arena"
"NBA","WAS","Washington Wizards","Verizon Center"
"NBA","ATL","Atlanta Hawks","Philips Arena"
"NBA","BOS","Boston Celtics","TD Banknorth Garden"
"NBA","CHA","Charlotte Bobcats","Time Warner Cable Arena"
"NBA","CHI","Chicago Bulls","United Center"
"NBA","CLE","Cleveland Cavaliers","Quicken Loans Arena"
"NBA","DAL","Dallas Mavericks","American Airlines Center"
"NBA","DEN","Denver Nuggets","Pepsi Center"
"NBA","DET","Detroit Pistons","The Palace of Auburn Hills"
"NBA","GSW","Golden State Warriors","Oracle Arena"
"NBA","HOU","Houston Rockets","Toyota Center"
"NBA","IND","Indiana Pacers","Conseco Fieldhouse"
"NBA","LAC","Los Angeles Clippers","Staples Center"
"NBA","LAL","Los Angeles Lakers","Staples Center"
"NBA","MEM","Memphis Grizzlies","FedExForum"
"NBA","MIA","Miami Heat","AmericanAirlines Arena"
"NBA","MIL","Milwaukee Bucks","Bradley Center"
"NBA","MIN","Minnesota Timberwolves","Target Center"
"NBA","NJN","New Jersey Nets","Izod Center"
"NBA","NOH","New Orleans Hornets","New Orleans Arena"
"NBA","NYK","New York Knicks","Madison Square Garden (IV)"
"NBA","OKC","Oklahoma City Thunder","Ford Center"
"NBA","ORL","Orlando Magic","Amway Arena"
"NBA","PHI","Philadelphia 76ers","Wachovia Center"
"NBA","PHO","Phoenix Suns","US Airways Center"
"NBA","POR","Portland Trail Blazers","Rose Garden Arena"
"NBA","SAC","Sacramento Kings","ARCO Arena (II)"
"NBA","SAS","San Antonio Spurs","AT&T Center"
"NBA","TOR","Toronto Raptors","Air Canada Centre"
"NBA","UTA","Utah Jazz","EnergySolutions Arena"
"NBA","WAS","Washington Wizards","Verizon Center"
"NBA","ATL","Atlanta Hawks",""
"NBA","BOS","Boston Celtics",""
"NBA","CHA","Charlotte Bobcats",""
"NBA","CHI","Chicago Bulls",""
"NBA","CLE","Cleveland Cavaliers",""
"NBA","DAL","Dallas Mavericks",""
"NBA","DEN","Denver Nuggets",""
"NBA","DET","Detroit Pistons",""
"NBA","GSW","Golden State Warriors",""
"NBA","HOU","Houston Rockets",""
"NBA","IND","Indiana Pacers",""
"NBA","LAC","Los Angeles Clippers",""
"NBA","LAL","Los Angeles Lakers",""
"NBA","MEM","Memphis Grizzlies",""
"NBA","MIA","Miami Heat",""
"NBA","MIL","Milwaukee Bucks",""
"NBA","MIN","Minnesota Timberwolves",""
"NBA","NJN","New Jersey Nets",""
"NBA","NOH","New Orleans Hornets",""
"NBA","NYK","New York Knicks",""
"NBA","OKC","Oklahoma City Thunder",""
"NBA","ORL","Orlando Magic",""
"NBA","PHI","Philadelphia 76ers",""
"NBA","PHO","Phoenix Suns",""
"NBA","POR","Portland Trail Blazers",""
"NBA","SAC","Sacramento Kings",""
"NBA","SAS","San Antonio Spurs",""
"NBA","TOR","Toronto Raptors",""
"NBA","UTA","Utah Jazz",""
"NBA","WAS","Washington Wizards",""
"NBA","ATL","Atlanta Hawks",""
"NBA","BOS","Boston Celtics",""
"NBA","CHA","Charlotte Bobcats",""
"NBA","CHI","Chicago Bulls",""
"NBA","CLE","Cleveland Cavaliers",""
"NBA","DAL","Dallas Mavericks",""
"NBA","DEN","Denver Nuggets",""
"NBA","DET","Detroit Pistons",""
"NBA","GSW","Golden State Warriors",""
"NBA","HOU","Houston Rockets",""
"NBA","IND","Indiana Pacers",""
"NBA","LAC","Los Angeles Clippers",""
"NBA","LAL","Los Angeles Lakers",""
"NBA","MEM","Memphis Grizzlies",""
"NBA","MIA","Miami Heat",""
"NBA","MIL","Milwaukee Bucks",""
"NBA","MIN","Minnesota Timberwolves",""
"NBA","NJN","New Jersey Nets",""
"NBA","NOH","New Orleans Hornets",""
"NBA","NYK","New York Knicks",""
"NBA","OKC","Oklahoma City Thunder",""
"NBA","ORL","Orlando Magic",""
"NBA","PHI","Philadelphia 76ers",""
"NBA","PHO","Phoenix Suns",""
"NBA","POR","Portland Trail Blazers",""
"NBA","SAC","Sacramento Kings",""
"NBA","SAS","San Antonio Spurs",""
"NBA","TOR","Toronto Raptors",""
"NBA","UTA","Utah Jazz",""
"NBA","WAS","Washington Wizards",""
"NBA","ATL","Atlanta Hawks",""
"NBA","BOS","Boston Celtics",""
"NBA","CHA","Charlotte Bobcats",""
"NBA","CHI","Chicago Bulls",""
"NBA","CLE","Cleveland Cavaliers",""
"NBA","DAL","Dallas Mavericks",""
"NBA","DEN","Denver Nuggets",""
"NBA","DET","Detroit Pistons",""
"NBA","GSW","Golden State Warriors",""
"NBA","HOU","Houston Rockets",""
"NBA","IND","Indiana Pacers",""
"NBA","LAC","Los Angeles Clippers",""
"NBA","LAL","Los Angeles Lakers",""
"NBA","MEM","Memphis Grizzlies",""
"NBA","MIA","Miami Heat",""
"NBA","MIL","Milwaukee Bucks",""
"NBA","MIN","Minnesota Timberwolves",""
"NBA","NJN","New Jersey Nets",""
"NBA","NOH","New Orleans Hornets",""
"NBA","NYK","New York Knicks",""
"NBA","OKC","Oklahoma City Thunder",""
"NBA","ORL","Orlando Magic",""
"NBA","PHI","Philadelphia 76ers",""
"NBA","PHO","Phoenix Suns",""
"NBA","POR","Portland Trail Blazers",""
"NBA","SAC","Sacramento Kings",""
"NBA","SAS","San Antonio Spurs",""
"NBA","TOR","Toronto Raptors",""
"NBA","UTA","Utah Jazz",""
"NBA","WAS","Washington Wizards",""
"ABL1","CHM","Chicago Majors","Chicago International Amphitheater"
"ABL1","KCS","Kansas City Steers","Municipal Auditorium"
"ABL1","LBC","Long Beach Chiefs","Long Beach Sports Arena"
"ABL1","OAO","Oakland Oaks","Oakland Auditorium"
"ABL1","PGR","Pittsburgh Rens","Pittsburgh Civic Arena"
"ABL1","PHT","Philadelphia Tapers","Convention Hall"
"ABL1","CHM","Chicago Majors","Chicago International Amphitheater"
"ABL1","CLP","Cleveland Pipers","Cleveland Arena"
"ABL1","HAW","Hawaii Chiefs","Honolulu City Auditorium"
"ABL1","KCS","Kansas City Steers","Municipal Auditorium"
"ABL1","LAJ","Los Angeles Jets","Los Angeles Memorial Sports Arena"
"ABL1","PGR","Pittsburgh Rens","Pittsburgh Civic Arena"
"ABL1","SFS","San Francisco Saints","San Francisco Civic Auditorium"
"ABL1","WNY","Washington/New York Tapers","Washington Coliseum/Long Island Arena"
"NPBL","AND","Anderson Packers","Anderson High School Wigwam"
"NPBL","DNN","Denver Refiners","Denver Auditorium Arena"
"NPBL","EVA","Evansville Agogans","Agoga Tabernacle"
"NPBL","GRH","Grand Rapids Hornets","Grand Rapids Stadium"
"NPBL","KCH","Kansas City Hi-Spots","Pla-Mor Arena"
"NPBL","LOA","Louisville Alumnites","Louisville Male High Gym"
"NPBL","SHE","Sheboygan Redskins","Sheboygan Municipal Auditorium and Armory"
"NPBL","SPL","St. Paul Lights","St. Paul Auditorium"
"NPBL","WAT","Waterloo Hawks","Waterloo Hippodrome"
"NBL","AND","Anderson Duffey Packers",""
"NBL","DAY","Dayton Rens",""
"NBL","DNN","Denver Nuggets",""
"NBL","DTK","Detroit Vagabond Kings",""
"NBL","HCB","Hammond Calumet Buccaneers",""
"NBL","OSH","Oshkosh All-Stars",""
"NBL","SHE","Sheboygan Redskins",""
"NBL","SYR","Syracuse Nationals",""
"NBL","TRI","Tri-Cities Blackhawks",""
"NBL","WAT","Waterloo Hawks",""
"NBL","AND","Anderson Duffey Packers",""
"NBL","FNT","Flint/Midland Dow A.C.'s",""
"NBL","FTW","Fort Wayne Zollner Pistons",""
"NBL","INK","Indianapolis Kautskys",""
"NBL","MNL","Minneapolis Lakers",""
"NBL","OSH","Oshkosh All-Stars",""
"NBL","ROC","Rochester Royals",""
"NBL","SHE","Sheboygan Redskins",""
"NBL","SYR","Syracuse Nationals",""
"NBL","TOL","Toledo Jeeps",""
"NBL","TRI","Tri-Cities Blackhawks",""
"PBLA","ATC","Atlanta Crackers","Sports Arena"
"PBLA","BIR","Birmingham Skyhawks","Municipal Auditorium"
"PBLA","CHG","Chicago Gears","International Amphitheatre"
"PBLA","CHT","Chattanooga Majors","Memorial Auditorium"
"PBLA","GRR","Grand Rapids Rangers","Civic Auditorium"
"PBLA","HMV","Houston Mavericks","Municipal Auditorium"
"PBLA","KCB","Kansas City Blues","Municipal Auditorium (MO)"
"PBLA","LOU","Louisville Colonels","Louisville Armory"
"PBLA","NOL","New Orleans Hurricanes","Coliseum Arena"
"PBLA","OKD","Oklahoma City Drillers","Municipal Auditorium"
"PBLA","OMA","Omaha Tomahawks","Creighton University"
"PBLA","SPR","Springfield Squires","Mosque Temple"
"PBLA","STJ","St. Joseph Outlaws","City Auditorium"
"PBLA","STP","St. Paul Saints","St. Paul Auditorium"
"PBLA","TUL","Tulsa Ranchers","Fair Grounds Pavilion"
"PBLA","WAT","Waterloo Hawks","Waterloo Hippodrome"
"NBL","AND","Anderson Duffey Packers",""
"NBL","CHG","Chicago American Gears",""
"NBL","DTG","Detroit Gems",""
"NBL","FTW","Fort Wayne Zollner Pistons",""
"NBL","INK","Indianapolis Kautskys",""
"NBL","OSH","Oshkosh All-Stars",""
"NBL","ROC","Rochester Royals",""
"NBL","SHE","Sheboygan Redskins",""
"NBL","SYR","Syracuse Nationals",""
"NBL","TOL","Toledo Jeeps",""
"NBL","TRI","Tri-Cities Blackhawks",""
"NBL","YOU","Youngstown Bears",""
"NBL","CAT","Cleveland Allmen Transfers",""
"NBL","CHG","Chicago American Gears",""
"NBL","FTW","Fort Wayne Zollner Pistons",""
"NBL","INK","Indianapolis Kautskys",""
"NBL","OSH","Oshkosh All-Stars",""
"NBL","ROC","Rochester Royals",""
"NBL","SHE","Sheboygan Redskins",""
"NBL","YOU","Youngstown Bears",""
"NBL","CAT","Cleveland Allmen Transfers",""
"NBL","CHG","Chicago American Gears",""
"NBL","FTW","Fort Wayne Zollner Pistons",""
"NBL","OSH","Oshkosh All-Stars",""
"NBL","PTR","Pittsburgh Raiders",""
"NBL","SHE","Sheboygan Redskins",""
"NBL","CCB","Cleveland Chase Brassmen",""
"NBL","FTW","Fort Wayne Zollner Pistons",""
"NBL","OSH","Oshkosh All-Stars",""
"NBL","SHE","Sheboygan Redskins",""
"NBL","CHF","Chicago Studebaker Flyers",""
"NBL","FTW","Fort Wayne Zollner Pistons",""
"NBL","OSH","Oshkosh All-Stars",""
"NBL","SHE","Sheboygan Redskins",""
"NBL","TCH","Toledo Jim White Chevrolets",""
"NBL","AGW","Akron Goodyear Wingfoots",""
"NBL","CHB","Chicago Bruins",""
"NBL","FTW","Fort Wayne Zollner Pistons",""
"NBL","INK","Indianapolis Kautskys",""
"NBL","OSH","Oshkosh All-Stars",""
"NBL","SHE","Sheboygan Redskins",""
"NBL","TCH","Toledo Jim White Chevrolets",""
"NBL","AFS","Akron Firestone Non-Skids",""
"NBL","AGW","Akron Goodyear Wingfoots",""
"NBL","CHB","Chicago Bruins",""
"NBL","DTE","Detroit Eagles",""
"NBL","HAM","Hammond Ciesar All-Americans",""
"NBL","OSH","Oshkosh All-Stars",""
"NBL","SHE","Sheboygan Redskins",""
"NBL","AFS","Akron Firestone Non-Skids",""
"NBL","AGW","Akron Goodyear Wingfoots",""
"NBL","CHB","Chicago Bruins",""
"NBL","DTE","Detroit Eagles",""
"NBL","HAM","Hammond Ciesar All-Americans",""
"NBL","INK","Indianapolis Kautskys",""
"NBL","OSH","Oshkosh All-Stars",""
"NBL","SHE","Sheboygan Redskins",""
"NBL","AFS","Akron Firestone Non-Skids",""
"NBL","AGW","Akron Goodyear Wingfoots",""
"NBL","CWH","Warren Penns/Cleveland White Horses",""
"NBL","HAM","Hammond Ciesar All-Americans",""
"NBL","INK","Indianapolis Kautskys",""
"NBL","OSH","Oshkosh All-Stars",""
"NBL","PGP","Pittsburgh Pirates",""
"NBL","SHE","Sheboygan Redskins",""
"NBL","AFS","Akron Firestone Non-Skids",""
"NBL","AGW","Akron Goodyear Wingfoots",""
"NBL","BFB","Buffalo Bisons",""
"NBL","CNC","Richmond King Clothiers/Cincinnati Comellos",""
"NBL","COL","Columbus Athletic Supply",""
"NBL","DYM","Dayton Metropolitans",""
"NBL","FWE","Fort Wayne General Electrics",""
"NBL","INK","Indianapolis Kautskys",""
"NBL","KNK","Kankakee Gallagher Trojans",""
"NBL","OSH","Oshkosh All-Stars",""
"NBL","PGP","Pittsburgh Pirates",""
"NBL","WAR","Warren Penns",""
"NBL","WHT","Whiting Ciesar All-Americans",""